,p_grid,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-01-04 09:29:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.04959339135902,0.8435251492433296,0.3
2020-01-04 09:30:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8453419862503775,0.3
2020-01-04 09:31:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8471588232574254,0.3
2020-01-04 09:32:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8489756602644735,0.3
2020-01-04 09:33:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8507924972715214,0.3
2020-01-04 09:34:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8526093342785694,0.3
2020-01-04 09:35:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8544261712856174,0.3
2020-01-04 09:36:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8562430082926653,0.3
2020-01-04 09:37:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8580598452997134,0.3
2020-01-04 09:38:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8598766823067613,0.3
2020-01-04 09:39:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8616935193138093,0.3
2020-01-04 09:40:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8635103563208573,0.3
2020-01-04 09:41:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8653271933279053,0.3
2020-01-04 09:42:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8671440303349532,0.3
2020-01-04 09:43:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,177.09063285387705,0.8689608673420012,0.3
