,p_grid,p_solar,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-06-12 01:14:00,14.275304333041033,0.0,24.069304333041334,-9.794,2.194,7.6,266.01957720588234,1.0,0.6
2020-06-12 01:15:00,13.880850939701,0.0,23.674850939701127,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:16:00,13.880850939701,0.0,23.674850939701127,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:17:00,13.880850939701,0.0,23.674850939701127,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:18:00,13.880850939701,0.0,23.674850939701127,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:19:00,13.880850939701,0.0,23.674850939701127,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:20:00,13.013059493210555,0.0,22.807059493210847,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:21:00,13.013059493210555,0.0,22.807059493210847,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:22:00,13.013059493210555,0.0,22.807059493210847,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:23:00,13.013059493210555,0.0,22.807059493210847,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:24:00,13.013059493210555,0.0,22.807059493210847,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:25:00,12.303044889913872,0.0,22.097044889913025,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:26:00,12.303044889913872,0.0,22.097044889913025,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:27:00,12.303044889913872,0.0,22.097044889913025,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:28:00,12.303044889913872,0.0,22.097044889913025,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:29:00,12.303044889913872,0.0,22.097044889913025,-9.794,2.194,7.6,266.5429204398817,1.0,0.6
2020-06-12 01:30:00,12.798414770851377,0.0,22.592414770851672,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:31:00,12.798414770851377,0.0,22.592414770851672,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:32:00,12.798414770851377,0.0,22.592414770851672,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:33:00,12.798414770851377,0.0,22.592414770851672,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:34:00,12.798414770851377,0.0,22.592414770851672,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:35:00,13.50868387085114,0.0,23.30268387085183,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:36:00,13.50868387085114,0.0,23.30268387085183,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:37:00,13.50868387085114,0.0,23.30268387085183,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:38:00,13.50868387085114,0.0,23.30268387085183,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:39:00,13.50868387085114,0.0,23.30268387085183,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:40:00,14.140032509458251,0.0,23.93403250945875,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:41:00,14.140032509458251,0.0,23.93403250945875,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:42:00,14.140032509458251,0.0,23.93403250945875,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:43:00,14.140032509458251,0.0,23.93403250945875,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:44:00,14.140032509458251,0.0,23.93403250945875,-9.794,2.194,7.6,267.36409874563265,1.0,0.6
2020-06-12 01:45:00,14.558555264608003,0.0,24.35255526460757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:46:00,14.558555264608003,0.0,24.35255526460757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:47:00,14.558555264608003,0.0,24.35255526460757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:48:00,14.558555264608003,0.0,24.35255526460757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:49:00,14.558555264608003,0.0,24.35255526460757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:50:00,13.611170070961816,0.0,23.405170070962757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:51:00,13.611170070961816,0.0,23.405170070962757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:52:00,13.611170070961816,0.0,23.405170070962757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:53:00,13.611170070961816,0.0,23.405170070962757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:54:00,13.611170070961816,0.0,23.405170070962757,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:55:00,10.479525297362125,0.0,20.27352529736267,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:56:00,10.479525297362125,0.0,20.27352529736267,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:57:00,10.479525297362125,0.0,20.27352529736267,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:58:00,10.479525297362125,0.0,20.27352529736267,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 01:59:00,10.479525297362125,0.0,20.27352529736267,-9.794,2.194,7.6,266.7494721705488,1.0,0.6
2020-06-12 02:00:00,7.581650919189754,0.0,17.37565091919049,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:01:00,7.581650919189754,0.0,17.37565091919049,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:02:00,7.581650919189754,0.0,17.37565091919049,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:03:00,7.581650919189754,0.0,17.37565091919049,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:04:00,7.581650919189754,0.0,17.37565091919049,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:05:00,5.724038502366359,0.0,15.518038502367258,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:06:00,5.724038502366359,0.0,15.518038502367258,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:07:00,5.724038502366359,0.0,15.518038502367258,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:08:00,5.724038502366359,0.0,15.518038502367258,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:09:00,5.724038502366359,0.0,15.518038502367258,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:10:00,4.072634394166138,0.0,13.866634394166864,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:11:00,4.072634394166138,0.0,13.866634394166864,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:12:00,4.072634394166138,0.0,13.866634394166864,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:13:00,4.072634394166138,0.0,13.866634394166864,-9.794,2.194,7.6,265.538195302843,1.0,0.6
2020-06-12 02:14:00,4.072634394166138,0.0,13.866634394166864,-9.794,2.194,7.6,265.538195302843,1.0,0.6
