,p_grid,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-01-01 02:05:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.486372916666669,0.3
2020-01-01 02:06:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.48547906250000233,0.3
2020-01-01 02:07:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.4845852083333357,0.3
2020-01-01 02:08:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.48369135416666903,0.3
2020-01-01 02:09:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.4827975000000024,0.3
2020-01-01 02:10:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.4819036458333358,0.3
2020-01-01 02:11:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.48100979166666913,0.3
2020-01-01 02:12:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.4801159375000025,0.3
2020-01-01 02:13:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.4792220833333358,0.3
2020-01-01 02:14:00,0.0,0.0,-8.581,1.781,6.8,347.67481789802287,0.47832822916666917,0.3
2020-01-01 02:15:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.4774343750000025,0.3
2020-01-01 02:16:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.4765405208333359,0.3
2020-01-01 02:17:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.47564666666666927,0.3
2020-01-01 02:18:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.4747528125000026,0.3
2020-01-01 02:19:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.47385895833333597,0.3
2020-01-01 02:20:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.4729651041666693,0.3
2020-01-01 02:21:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.4720712500000027,0.3
2020-01-01 02:22:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.47117739583333607,0.3
2020-01-01 02:23:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.4702835416666694,0.3
2020-01-01 02:24:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.46938968750000276,0.3
2020-01-01 02:25:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.4684958333333361,0.3
2020-01-01 02:26:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.46760197916666946,0.3
2020-01-01 02:27:00,0.0,0.0,-8.581,1.781,6.8,347.7632578773746,0.46670812500000286,0.3
